gameId,playId,snapDetail,snapTime,operationTime,hangTime,kickType,kickDirectionIntended,kickDirectionActual,returnDirectionIntended,returnDirectionActual,missedTackler,assistTackler,tackler,kickoffReturnFormation,gunners,puntRushers,specialTeamsSafeties,vises,kickContactType
2020122013,1963,OK,0.87,2.23,4.72,N,C,C,,,,,,,DAL 11; DAL 29,,,SF 41; SF 27,CC
2020122013,2083,OK,0.78,2.11,4.58,A,L,L,,,,,,,SF 26; SF 86,DAL 85,DAL 11; DAL 23; DAL 44; DAL 48,DAL 41; DAL 29,CC
2020122013,2264,,,,,,,,,,,,,,,,SF 36; SF 51,,
2020122013,2372,,,,4.1,D,C,C,,,,,,8-0-2,,,SF 33; SF 41,,
2020122013,2466,OK,0.88,2.22,4.82,N,C,C,C,C,DAL 91,DAL 44,DAL 23,,DAL 29; DAL 11,,SF 36; SF 45,SF 41; SF 27,CC
2020122013,2616,,,,,,,,,,,,,,,,DAL 54; DAL 55,,
2020122013,2635,,,,4.27,D,C,C,C,C,SF 41,SF 59,SF 36,8-0-2,,,SF 15; SF 33,,
2020122013,2816,,,,,,,,,,,,,,,,SF 33; SF 36; SF 51,,
2020122013,2832,,,,3.59,D,L,L,,,,,,8-0-2,,,DAL 24; DAL 37,,
2020122013,3125,,,,,,,,,,,,,,,,DAL 50; DAL 54,,
2020122013,3141,,,,4.1,D,C,C,R,R,SF 33; SF 51,SF 06,SF 36,8-0-2,,,SF 15; SF 33,,
2020122013,3351,OK,0.95,1.88,4.23,N,C,C,C,C,SF 26; SF 27,,SF 46,,SF 26; SF 86,DAL 29; DAL 34; DAL 92,DAL 11,DAL 41,CC
2020122013,3664,,,,,,,,,,,,,,,,SF 36; SF 51,,
2020122013,3683,,,,4.07,D,L,L,R,R,,DAL 44,DAL 29,8-0-2,,,DAL 23; DAL 24,,
2020122013,3832,OK,0.8,1.98,4.37,A,C,C,,,,,,,SF 86; SF 26,DAL 92,,DAL 41; DAL 29,CC
2020122013,3992,OK,0.88,2.24,4.56,N,C,C,,,,,,,DAL 41; DAL 29,,SF 45; SF 86,SF 41; SF 27,CC
2020122013,4219,,,,,,,,,,,,,,,,SF 33; SF 51,,
2020122013,4543,,,,,O,R,R,L,L,,,,8-0-2,,,SF 15; SF 27,,
2020122013,4566,,,,,,,,,,,,,,,,SF 33; SF 51,,
2020122013,4582,,,,4.25,D,C,C,,,,,,8-0-2,,,DAL 23; DAL 24,,
2020122100,40,,,,4.01,D,R,R,,,,,,8-0-2,,,CIN 30; CIN 36,,
2020122100,120,OK,0.83,2.2,4.81,N,R,R,C,C,,,PIT 44,,PIT 42; PIT 31,,CIN 17,CIN 40; CIN 80; CIN 38,CC
2020122100,211,OK,0.91,2.28,4.57,N,R,R,,,,,CIN 17,,CIN 40; CIN 17,,,PIT 42; PIT 31; PIT 20,CC
2020122100,309,OK,0.87,2.27,4.64,N,C,C,,,,,,,PIT 42; PIT 31,,CIN 17,CIN 40; CIN 80; CIN 38,CC
2020122100,392,OK,0.87,2.19,4.26,N,R,R,,,,,,,CIN 40; CIN 17,,,PIT 42; PIT 31; PIT 20,BF
2020122100,565,,,,,,,,,,,,,,,,PIT 22; PIT 34,,
2020122100,584,,,,4.19,D,R,R,,,,,,8-0-2,,,CIN 57; CIN 82,,
2020122100,683,OK,0.9,2.34,4.52,N,L,L,R,R,PIT 45,PIT 21,PIT 37,,PIT 42; PIT 31,,,CIN 17; CIN 40; CIN 80; CIN 38,CC
2020122100,810,,,,,,,,,,,,,,,,PIT 22; PIT 34; PIT 39,,
2020122100,1138,,,,,,,,,,,,,,,,PIT 22; PIT 34,,
2020122100,1154,,,,3.97,D,L,L,R,R,,CIN 36,CIN 40,8-0-2,,,CIN 30; CIN 36,,
2020122100,1539,,,,3.87,D,L,L,,,,,,8-0-2,,,CIN 30; CIN 36,,
2020122100,1689,OK,0.87,2.2,3.96,N,C,C,,,,,,,PIT 42; PIT 31,,,CIN 80; CIN 38,CC
2020122100,1798,OK,0.82,2.18,4.48,N,C,C,,,,,,,CIN 40; CIN 17,,,PIT 42; PIT 31,CC
2020122100,1913,OK,0.92,2.33,5.0,N,C,C,,,,,,,PIT 42; PIT 31,,CIN 17,CIN 40; CIN 80; CIN 38,CC
2020122100,1972,,,,4.03,D,R,R,,,,,,8-0-2,,,PIT 20; PIT 37,,
2020122100,2062,H,0.89,2.29,4.16,N,L,L,R,R,CIN 40,,CIN 59,,CIN 40; CIN 17,,,PIT 42; PIT 31,CC
2020122100,2179,,,,,,,,,,,,,,,,CIN 56,,
2020122100,2195,,,,4.07,D,C,C,,,,,,8-0-2,,,PIT 20; PIT 42,,
2020122100,2277,OK,0.87,2.24,3.28,N,C,C,,,,,,,CIN 40; CIN 17,,,PIT 42; PIT 31,BF
2020122100,2508,,,,,,,,,,,,,,,,CIN 56; CIN 76,,
2020122100,2527,,,,3.9,D,C,C,,,,,,8-0-2,,,PIT 20; PIT 42,,
2020122100,2604,OK,0.88,2.22,4.58,N,L,L,C,C,,,CIN 86,,CIN 40; CIN 17,,,PIT 42; PIT 31; PIT 20,CC
2020122100,2700,>,0.89,2.19,4.43,N,C,C,,,,,,,PIT 42; PIT 31,,,CIN 80; CIN 38,BF
2020122100,2971,,,,4.08,D,C,C,,,,,,8-0-2,,,CIN 30; CIN 57,,
2020122100,3312,,,,,,,,,,,,,,,,CIN 38; CIN 56,,
2020122100,3328,,,,3.9,D,C,C,,,,,,8-0-2,,,PIT 20; PIT 42,,
2020122100,3503,OK,0.89,2.22,3.59,N,R,R,,,,,,,CIN 40; CIN 17,,,PIT 42; PIT 31; PIT 20,CC
2020122100,3758,,,,,,,,,,,,,,,,PIT 23; PIT 34,,
2020122100,3777,,,,3.86,D,C,C,,,,,,8-0-2,,,CIN 30; CIN 36,,
2020122500,42,,,,3.95,D,C,C,,,,,,8-0-2,,,MIN 26; MIN 38,,
2020122500,203,,,,,,,,,,,,,,,,MIN 41,,
2020122500,219,,,,3.94,D,C,C,,,,,,8-0-2,,,NO 22; NO 52,,
2020122500,442,,,,,,,,,,,,,,,,NO 52,,
2020122500,458,,,,4.15,D,C,C,R,R,,,MIN 38,8-0-2,,,MIN 26; MIN 38,,
2020122500,711,,,,,,,,,,,,,,,,MIN 41,,
2020122500,727,,,,3.98,D,C,C,,,,,,8-0-2,,,NO 22; NO 52,,
2020122500,860,OK,0.9,2.14,4.69,N,C,C,,,,,,,MIN 85; MIN 38,,,NO 22; NO 25,CC
2020122500,1123,,,,,,,,,,,,,,,,MIN 41,,
2020122500,1142,,,,3.72,D,C,C,,,,,,8-0-2,,,NO 22; NO 52,,
2020122500,1369,,,,,,,,,,,,,,,,NO 52,,
2020122500,1385,,,,3.86,D,C,C,,,,,,8-0-2,,,MIN 20; MIN 38,,
2020122500,1718,OK,0.91,2.13,4.37,N,C,C,,,,,,,MIN 85; MIN 38,,,NO 48; NO 22; NO 34; NO 25,CC
2020122500,1978,,,,,,,,,,,,,,,,MIN 41,,
2020122500,1994,,,,3.65,D,C,C,,,,,,8-0-2,,,NO 22; NO 36,,
2020122500,2125,,,,3.75,D,C,C,,,,,,8-0-2,,,NO 22; NO 36,,
2020122500,2318,OK,0.79,2.05,4.44,N,R,R,,,,,MIN 38,,MIN 85; MIN 38,NO 48,,NO 25; NO 36,CC
2020122500,2517,,,,3.73,D,C,C,C,C,,,MIN 57,8-0-2,,,MIN 20; MIN 38,,
2020122500,2799,,,,,,,,,,,,,,,,MIN 41,,
2020122500,2815,,,,3.99,D,C,C,,,,,,8-0-2,,,NO 22; NO 36,,
2020122500,3180,,,,,,,,,,,,,,,,NO 52,,
2020122500,3196,,,,3.56,P,R,R,L,L,,,MIN 57,8-0-2,,,MIN 20; MIN 38,,
2020122500,3407,,,,,,,,,,,,,,,,MIN 41,,
2020122500,3423,,,,3.87,D,C,C,,,,,,8-0-2,,,NO 22; NO 36,,
2020122500,3517,OK,0.87,2.12,4.41,N,C,C,C,C,,,MIN 85,,MIN 85; MIN 38,,,NO 48; NO 34; NO 25; NO 36,CC
2020122500,3826,,,,,,,,,,,,,,,,MIN 41,,
2020122500,3842,,,,4.01,D,C,C,,,,,,8-0-2,,,NO 22; NO 36,,
2020122500,4187,,,,,O,R,R,,,,,MIN 48,8-0-2,,,MIN 23; MIN 31,,
2020122500,4327,,,,,,,,,,,,,,,,MIN 41,,
2020122500,4343,,,,4.02,D,C,C,,,,,,8-0-2,,,NO 22; NO 36,,
2020122600,40,,,,4.2,D,R,R,L,L,,,DET 40,8-0-2,,,DET 21; DET 38,,
2020122600,229,,,,,,,,,,,,,,,,DET 24; DET 35,,
2020122600,245,,,,3.99,D,C,C,,,,,,8-0-2,,,TB 23; TB 32,,
2020122600,379,L,0.94,2.1,4.8,N,R,R,,,,,,,DET 39; DET 38,TB 30; TB 79,,TB 35; TB 29,DEZ
2020122600,510,,,,4.16,D,L,L,,,,,,8-0-2,,,TB 23; TB 32,,
2020122600,636,OK,0.89,2.06,5.22,N,C,C,L,L,,,DET 35,,DET 39; DET 38,,TB 32,TB 35; TB 26; TB 29,CC
2020122600,870,OK,0.84,1.88,4.56,A,L,L,,,,,,,TB 36; TB 29,DET 40; DET 94; DET 95,,DET 27,BF
2020122600,978,OK,0.76,2.07,4.35,N,C,C,C,C,,,DET 39,,DET 39; DET 38,,,TB 32; TB 35; TB 26; TB 29,CC
2020122600,1155,,,,4.05,D,C,C,,,,,,8-0-2,,,TB 23; TB 32,,
2020122600,1276,OK,0.89,2.16,3.99,N,C,C,,,,,DET 39,,DET 39; DET 38,TB 53,TB 32,TB 35; TB 26; TB 29,CFFG
2020122600,1471,,,,,,,,,,,,,,,,DET 24; DET 35,,
2020122600,1487,,,,4.05,D,L,L,,,,,,8-0-2,,,TB 23; TB 32,,
2020122600,1566,OK,0.89,2.19,5.03,N,L,L,R,R,,,DET 45,,DET 39; DET 38,,TB 32,TB 36; TB 26; TB 29,CC
2020122600,1936,,,,,,,,,,,,,,,,DET 24; DET 35,,
2020122600,1952,,,,3.81,D,L,L,R,R,,,TB 26,8-0-2,,,TB 23; TB 30,,
2020122600,2142,,,,3.91,D,L,L,,,,,,8-0-2,,,TB 23; TB 30,,
2020122600,2258,,,,,,,,,,,,,,,,DET 24; DET 35,,
2020122600,2274,,,,3.9,D,C,C,,,,,,8-0-2,,,TB 30; TB 43,,
2020122600,2442,OK,0.84,2.1,3.96,N,C,C,,,,,,,DET 39; DET 38,TB 18; TB 26; TB 49; TB 53; TB 79,,TB 36; TB 29,BF
2020122600,2547,OK,1.02,2.09,4.89,N,R,R,L,L,TB 29; TB 31; TB 49; TB 98,,,,TB 36; TB 29,,,DET 38; DET 27,CC
2020122600,2585,,,,,,,,,,,,,,,,TB 45,,
2020122600,2601,,,,3.62,D,L,L,R,R,DET 44,,DET 52,8-0-2,,,DET 31; DET 39,,
2020122600,2752,,,,,,,,,,,,,,,,DET 24; DET 35,,
2020122600,2768,,,,4.05,D,R,R,C,C,,,,8-0-2,,,TB 23; TB 30,,
2020122600,2965,OK,0.91,2.19,4.58,N,R,R,,,,,,,DET 27; DET 38,,,TB 35; TB 23,BB
2020122600,3416,OK,0.79,2.1,4.04,A,C,C,,,,,DET 52,,DET 39; DET 38,,,TB 36; TB 35,CC
2020122600,3687,,,,,,,,,,,,,,,,DET 24; DET 35,,
2020122600,4014,OK,0.89,2.04,4.63,N,C,C,C,C,,TB 26,TB 36,,TB 36; TB 29,,,DET 21; DET 38; DET 49; DET 27,CC
2020122601,40,,,,4.03,D,C,C,L,L,SF 86,,SF 53,8-0-2,,,SF 33; SF 36,,
2020122601,351,,,,3.77,D,C,C,C,C,,ARI 22,ARI 38,8-0-2,,,ARI 27; ARI 48,,
2020122601,484,>,0.83,2.03,4.61,A,C,C,,,,,,,SF 26; SF 86,ARI 38,ARI 28,ARI 33; ARI 22; ARI 27,CC
2020122601,598,OK,0.87,2.12,4.66,N,C,C,C,C,ARI 51,,ARI 16,,ARI 16; ARI 28,SF 18,SF 36,SF 35; SF 27,CC
2020122601,872,,,,4.0,D,C,C,,,,,,8-0-2,,,SF 27; SF 33,,
2020122601,1179,OK,0.95,2.23,4.17,A,C,C,,,,,,,ARI 16; ARI 28,,,SF 35; SF 45,CC
2020122601,1599,OK,0.88,2.05,4.24,N,R,R,,,,,,,ARI 16; ARI 28,SF 36; SF 43,,SF 35; SF 27,BB
2020122601,1696,H,0.81,1.97,4.21,A,L,L,,,,,,,SF 26; SF 86,,,ARI 33; ARI 27,BB
2020122601,1991,,,,,,,,,,,,,,,,SF 36; SF 43; SF 51,,
2020122601,2010,,,,3.86,D,C,C,C,C,,,ARI 51,8-0-2,,,ARI 27; ARI 48,,
2020122601,2278,,,,3.97,D,C,C,C,C,,,ARI 51,8-0-2,,,ARI 27; ARI 48,,
2020122601,2461,,,,,,,,,,,,,,,,ARI 31; ARI 58,,
2020122601,2568,OK,0.93,2.15,3.47,N,R,R,,,,,,,ARI 16; ARI 28,,SF 36,SF 35; SF 27,BF
2020122601,2769,,,,,,,,,,,,,,,,ARI 31; ARI 58,,
2020122601,2800,,,,3.89,D,C,C,,,,,,8-0-2,,,SF 27; SF 33,,
2020122601,2925,OK,0.89,2.11,4.02,A,R,R,,,,,,,SF 35; SF 86,,,ARI 33; ARI 27,BB
2020122601,3405,,,,4.03,D,R,R,C,C,,,ARI 51,8-0-2,,,ARI 27; ARI 48,,
2020122601,3494,OK,0.9,2.11,3.99,N,L,L,,,,,,,SF 26; SF 86,,,ARI 33; ARI 27,BB
2020122601,3695,,,,,,,,,,,,,,,,ARI 31; ARI 58,,
2020122601,3711,,,,4.03,D,C,C,,,,,,8-0-2,,,SF 33; SF 53,,
2020122601,4213,,,,,,,,,,,,,,,,ARI 31; ARI 58,,
2020122602,41,,,,4.26,D,C,C,,,,,,8-0-2,,,MIA 29; MIA 33,,
2020122602,123,OK,0.86,2.26,3.33,N,C,C,R,R,LV 22,LV 32,LV 87,,LV 22; LV 26,,MIA 35,MIA 23; MIA 29; MIA 33,CFFG
2020122602,214,<,0.92,2.28,4.87,N,C,C,C,C,MIA 42; MIA 48,,MIA 23,,MIA 23; MIA 33,,LV 24; LV 32,LV 22; LV 26,CC
2020122602,390,,,,,,,,,,,,,,,,MIA 48,,
2020122602,406,,,,4.17,D,L,L,,,,,,8-0-2,,,LV 24; LV 27,,
2020122602,713,,,,,,,,,,,,,,,,LV 24; LV 32; LV 54,,
2020122602,732,,,,4.21,D,C,C,,,,,,8-0-2,,,MIA 29; MIA 33,,
2020122602,899,OK,0.89,2.21,3.99,A,C,C,,,,,,,LV 22; LV 26,,,MIA 23; MIA 33,CC
2020122602,1000,OK,0.89,2.12,4.05,N,C,C,,,,,MIA 51,,MIA 23; MIA 33,,LV 32,LV 22; LV 26,CC
2020122602,1278,,,,,,,,,,,,,,,,MIA 29; MIA 42; MIA 48,,
2020122602,1297,,,,4.03,D,L,L,,,,,,8-0-2,,,LV 24; LV 26,,
2020122602,1468,,,,,,,,,,LV 58,,LV 13,,,,,,
2020122602,1588,,,,,,,,,,,,,,,,LV 24; LV 32; LV 54,,
2020122602,1607,,,,4.2,D,C,C,,,,,,8-0-2,,,MIA 29; MIA 33,,
2020122602,1858,,,,,,,,,,,,,,,,MIA 24; MIA 48,,
2020122602,1877,,,,3.97,D,L,L,,,,,,8-0-2,,,LV 24; LV 26,,
2020122602,1934,,,,4.28,D,C,C,,,,,,8-0-2,,,LV 24; LV 26,,
2020122602,2167,,,,,,,,,,,,,,,,LV 24; LV 54,,
2020122602,2183,,,,4.31,D,C,C,,,,,,8-0-2,,,MIA 29; MIA 33,,
2020122602,2369,OK,0.84,1.85,3.95,A,L,L,C,C,,,MIA 50,,MIA 23; MIA 33,,LV 24; LV 32,LV 22; LV 26,CC
2020122602,2560,,,,,,,,,,,,,,,,MIA 29; MIA 42; MIA 48,,
2020122602,2579,,,,4.1,D,L,L,,,,,,8-0-2,,,LV 24; LV 26,,
2020122602,2656,OK,0.9,2.21,4.59,N,C,C,C,C,,,,,MIA 23; MIA 33,,LV 24; LV 32,LV 22; LV 31,CC
2020122602,2827,OK,0.88,2.18,4.03,N,C,C,,,,,,,LV 22; LV 26,,,MIA 23; MIA 33,BF
2020122602,2908,OK,0.95,2.16,4.26,N,C,C,L,L,MIA 51,,MIA 43,,MIA 23; MIA 33,,LV 24; LV 32,LV 22; LV 26,CC
2020122602,2995,OK,0.96,2.19,4.25,A,R,R,,,,,,,LV 22; LV 26,MIA 35; MIA 42; MIA 43; MIA 91; MIA 92; MIA 94,,MIA 23; MIA 33,CC
2020122602,3301,,,,,,,,,,,,,,,,LV 24; LV 32; LV 54,,
2020122602,3320,,,,4.25,D,C,C,,,,,,8-0-2,,,MIA 29; MIA 33,,
2020122602,3387,,,,,,,,,,,,,,,,MIA 48,,
2020122602,3403,,,,3.56,D,L,L,,,,,,8-0-2,,,LV 24; LV 26,,
2020122602,3500,,,,,,,,,,,,,,,,LV 24; LV 32; LV 54,,
2020122602,3516,,,,4.25,D,C,C,,,,,,8-0-2,,,MIA 29; MIA 33,,
2020122602,3811,,,,,,,,,,,,,,,,,,
2020122602,3830,,,,4.04,D,C,C,,,,,,8-0-2,,,LV 24; LV 26,,
2020122602,3909,,,,,,,,,,,,,,,,LV 24; LV 54,,
2020122602,3928,,,,,Q,L,L,,,,,MIA 42,8-0-2,,,MIA 29; MIA 33,,
2020122702,39,,,,3.96,D,C,C,L,L,,,DEN 36,8-0-2,,,DEN 28; DEN 33; DEN 36,,
2020122702,174,,,,,,,,,,,,,,,,DEN 31; DEN 36,,
2020122702,193,,,,3.89,D,C,C,C,C,,,,8-0-2,,,LAC 28; LAC 32,,
2020122702,688,OK,0.93,2.23,4.21,N,C,C,R,R,,,LAC 46,,LAC 37; LAC 28,,DEN 36,DEN 37; DEN 33; DEN 49,CC
2020122702,968,,,,,,,,,,,,,,,,LAC 37; LAC 43,,
2020122702,1191,,,,,,,,,,,,,,,,DEN 31; DEN 36,,
2020122702,1207,,,,3.67,D,C,C,R,R,,LAC 36,LAC 58,8-0-2,,,LAC 28; LAC 32,,
2020122702,1537,,,,,,,,,,,,,,,,DEN 31; DEN 36; DEN 43,,
2020122702,1574,,,,3.59,D,C,C,C,C,,,LAC 58,8-0-2,,,LAC 28; LAC 32,,
2020122702,1826,OK,0.81,2.17,4.21,A,L,L,,,,,,,DEN 37; DEN 32,LAC 40,,LAC 37; LAC 28,CC
2020122702,1985,,,,3.95,D,C,C,R,R,,,LAC 28,8-0-2,,,LAC 28; LAC 32,,
2020122702,2213,OK,0.87,2.22,4.23,A,L,L,,,,,,,DEN 37; DEN 32,,,LAC 37; LAC 28,BF
2020122702,2319,OK,0.93,2.17,3.99,N,C,C,L,L,,LAC 59,LAC 40,,LAC 12; LAC 28,,,,CC
2020122702,2510,,,,,,,,,,,,,,,,LAC 37; LAC 43,,
2020122702,2529,,,,3.78,D,C,C,,,,,,8-0-2,,,DEN 36; DEN 49,,
2020122702,2831,,,,,,,,,,,,,,,,DEN 31; DEN 36; DEN 43,,
2020122702,2850,,,,3.34,D,C,C,C,C,,LAC 37,LAC 58,8-0-2,,,LAC 28; LAC 32,,
2020122702,3077,,,,,,,,,,,,,,,,LAC 37; LAC 43,,
2020122702,3096,,,,3.88,D,C,C,L,L,,,DEN 28,8-0-2,,,DEN 36; DEN 49,,
2020122702,3193,OK,0.95,2.23,4.87,N,L,L,,,,,,,LAC 12; LAC 28,,,DEN 37; DEN 23,BB
2020122702,3461,,,,,,,,,,,,,,,,LAC 37; LAC 43,,
2020122702,3477,,,,3.97,D,C,C,C,C,,,,8-0-2,,,DEN 36; DEN 49,,
2020122702,3598,OK,0.89,2.13,4.21,N,C,C,C,C,,,,,LAC 12; LAC 28,,,,CC
2020122702,3797,,,,3.95,D,C,C,,,,,,8-0-2,,,DEN 33; DEN 49,,
2020122702,4079,,,,,F,L,L,,,,,,8-0-2,,,LAC 28; LAC 32,,
2020122704,40,,,,4.01,D,C,C,C,C,NYJ 36; NYJ 50,,NYJ 27,8-0-2,,,NYJ 26; NYJ 27,,
2020122704,130,OK,0.88,2.23,4.54,N,C,C,L,L,,,CLE 97,,CLE 20; CLE 34,,NYJ 16; NYJ 26,NYJ 27; NYJ 38,CC
2020122704,235,OK,0.88,2.04,3.82,N,C,C,C,C,,,NYJ 27,,NYJ 16; NYJ 27,,,CLE 20; CLE 36,CC
2020122704,463,,,,,,,,,,,,,,,,NYJ 31; NYJ 46,,
2020122704,482,,,,3.9,D,C,C,C,C,CLE 34,,CLE 52,8-0-1,,,CLE 29; CLE 42,,
2020122704,661,OK,0.82,2.0,4.56,A,L,L,,,,,,,NYJ 16; NYJ 27,,,CLE 20; CLE 36,CC
2020122704,746,OK,0.95,2.21,5.01,N,L,L,,,,,,,CLE 20; CLE 34,,NYJ 16; NYJ 26,NYJ 27; NYJ 38,CC
2020122704,886,,,,,,,,,,,,,,,,CLE 42; CLE 55,,
2020122704,913,,,,3.91,D,C,C,,,,,,8-0-2,,,NYJ 26; NYJ 27,,
2020122704,1103,,,,,,,,,,,,,,,,CLE 42; CLE 55,,
2020122704,1119,,,,4.02,D,C,C,C,C,NYJ 26,,NYJ 27,8-0-2,,,NYJ 26; NYJ 27,,
2020122704,1349,OK,0.87,2.06,4.19,A,C,C,,,,,,,CLE 20; CLE 34,,,NYJ 31; NYJ 23,CC
2020122704,1567,OK,0.85,2.02,4.57,A,L,L,,,,,,,NYJ 16; NYJ 27,,,CLE 20; CLE 21,CC
2020122704,1696,OK,0.94,2.15,4.52,N,R,R,,,,,,,CLE 34; CLE 20,,,NYJ 27; NYJ 38; NYJ 16,CC
2020122704,1859,OK,0.8,1.94,4.04,A,L,L,,,,,,,NYJ 16; NYJ 27,CLE 44; CLE 89,,CLE 20; CLE 36,OOB
2020122704,2102,,,,3.5,D,C,C,,,,,,8-0-1,,,CLE 29; CLE 42,,
2020122704,2323,,,,,,,,,,,,,,,,,,
2020122704,2339,,,,4.14,D,C,C,C,C,,NYJ 55,NYJ 36,8-0-2,,,NYJ 26; NYJ 27,,
2020122704,2491,OK,0.87,2.07,4.58,N,C,C,C,C,,,CLE 20,,CLE 34; CLE 20,,NYJ 26,NYJ 27; NYJ 38,CC
2020122704,2704,,,,,,,,,,,,,,,,CLE 21; CLE 55,,
2020122704,2990,,,,,,,,,,,,,,,,NYJ 31; NYJ 46,,
2020122704,3006,,,,4.15,D,C,C,,,,,,8-0-1,,,CLE 29; CLE 31,,
2020122704,3089,OK,0.87,2.0,5.29,N,R,R,,,,,,,NYJ 16; NYJ 27,,,CLE 20; CLE 36,CC
2020122704,3467,,,,,,,,,,,,,,,,NYJ 31; NYJ 46,,
2020122704,3483,,,,4.07,D,C,C,C,C,,CLE 52,CLE 55,8-0-1,,,CLE 29; CLE 42,,
2020122704,3914,OK,0.82,2.07,4.58,N,R,R,,,,,CLE 20,,CLE 34; CLE 20,,NYJ 16; NYJ 26,NYJ 27; NYJ 38,CC
2020122704,4087,OK,0.91,2.03,4.57,A,L,L,,,,,,,NYJ 16; NYJ 27,,,CLE 20; CLE 36,CC
2020122704,4328,,,,,,,,,,,,,,,,CLE 42; CLE 56,,
2020122704,4347,,,,,F,L,L,,,,,,8-0-2,,,NYJ 26; NYJ 27,,
2020122705,40,,,,3.94,D,C,C,L,C,,,NYG 34,8-0-2,,,NYG 20; NYG 21,,
2020122705,372,,,,,,,,,,,,,,,,NYG 20; NYG 43,,
2020122705,388,,,,3.78,D,C,C,,,,,,8-0-2,,,BAL 32; BAL 47,,
2020122705,516,OK,0.97,2.22,4.05,A,C,C,C,C,NYG 18,,NYG 19,,NYG 34; NYG 18,,BAL 41,BAL 10; BAL 47,CC
2020122705,765,,,,,,,,,,,,,,,,NYG 43,,
2020122705,781,,,,3.75,D,C,C,R,R,,,,8-0-2,,,BAL 32; BAL 47,,
2020122705,1000,OK,0.94,2.21,4.54,N,C,C,C,R,NYG 55,,NYG 09,,NYG 34; NYG 18,BAL 49; BAL 54; BAL 57,BAL 10,BAL 47; BAL 41,CC
2020122705,1376,,,,,,,,,,,,,,,,NYG 20; NYG 43,,
2020122705,1395,,,,3.79,D,C,C,C,C,,BAL 57,BAL 58,8-0-2,,,BAL 32; BAL 47,,
2020122705,1698,,,,,,,,,,,,,,,,BAL 36; BAL 49,,
2020122705,1717,,,,3.94,D,C,C,,,,,,8-0-2,,,NYG 20; NYG 21,,
2020122705,2028,,,,,,,,,,,,,,,,NYG 20; NYG 43; NYG 47,,
2020122705,2064,,,,4.07,D,C,C,C,C,,,BAL 40,8-0-2,,,BAL 32; BAL 47,,
2020122705,2151,OK,0.92,2.18,4.51,A,C,C,,,,,,,NYG 34; NYG 18,BAL 71; BAL 93; BAL 95; BAL 98,BAL 41,BAL 10; BAL 47,CC
2020122705,2286,OK,0.89,2.22,4.15,A,R,R,,,,,,,BAL 10; BAL 43,NYG 43; NYG 47; NYG 57; NYG 97; NYG 98,,NYG 27; NYG 24,CC
2020122705,2630,,,,,,,,,,,,,,,,BAL 36,,
2020122705,2649,,,,3.52,P,R,R,L,L,NYG 55,NYG 34,NYG 57,8-0-2,,,NYG 20; NYG 47,,
2020122705,2877,,,,,,,,,,,,,,,,NYG 20; NYG 43,,
2020122705,2893,,,,3.93,D,C,C,R,R,,,BAL 47,8-0-2,,,BAL 32; BAL 47; BAL 58,,
2020122705,3401,,,,,,,,,,,,,,,,BAL 36; BAL 49,,
2020122705,3423,,,,3.95,D,L,L,,,,,,8-0-2,,,NYG 20; NYG 21,,
2020122705,3503,OK,0.87,2.21,3.98,N,L,C,R,R,BAL 10,BAL 49,BAL 41,,BAL 10; BAL 43,NYG 57; NYG 97; NYG 98,,NYG 27; NYG 24,CC
2020122706,40,,,,4.38,D,C,C,,,,,,8-0-2,,,CIN 30; CIN 36,,
2020122706,331,,,,,,,,,,,,,,,,HOU 33; HOU 36; HOU 41,,
2020122706,347,,,,4.17,D,C,C,,,,,,8-0-2,,,CIN 30; CIN 36,,
2020122706,429,OK,0.89,2.15,5.02,N,R,R,,,,,,,HOU 30; HOU 36,CIN 59,,CIN 27; CIN 38,CC
2020122706,711,,,,,,,,,,,,,,,,CIN 36; CIN 56,,
2020122706,730,,,,3.92,D,C,C,,,,,,8-0-2,,,HOU 32; HOU 34,,
2020122706,1088,,,,,,,,,,,,,,,,HOU 33; HOU 41,,
2020122706,1257,OK,0.85,2.1,4.62,A,C,C,,,,,,,HOU 11; HOU 30,CIN 99,,CIN 23; CIN 38,CC
2020122706,1463,,,,,,,,,,,,,,,,HOU 33; HOU 41,,
2020122706,1482,,,,,F,L,L,,,,,,8-0-2,,,CIN 30; CIN 36,,
2020122706,1648,,,,,,,,,,,,,,,,CIN 56,,
2020122706,1664,,,,3.87,D,C,C,,,,,,8-0-2,,,HOU 32; HOU 43,,
2020122706,1766,OK,0.91,2.21,4.54,N,R,R,,,,,,,CIN 40; CIN 17,HOU 34; HOU 36,,HOU 30; HOU 39,CC
2020122706,1905,OK,0.8,2.03,4.31,A,L,L,,,,,,,HOU 30; HOU 33,CIN 82,,CIN 27; CIN 38,BF
2020122706,1972,,,,3.93,D,R,R,,,,,,8-0-2,,,HOU 30; HOU 32,,
2020122706,2077,,,,,,,,,,,,,,,,HOU 33; HOU 41,,
2020122706,2093,,,,3.99,D,C,C,,,,,,8-0-2,,,CIN 30; CIN 36,,
2020122706,2262,,,,,,,,,,,,,,,,CIN 36; CIN 56,,
2020122706,2278,,,,4.15,D,C,C,,,,,,8-0-2,,,HOU 32; HOU 43,,
2020122706,2446,,,,,,,,,,,,,,,,HOU 33; HOU 41,,
2020122706,2462,,,,4.54,D,C,C,,,,,,8-0-2,,,CIN 30; CIN 36,,
2020122706,2702,,,,,,,,,,,,,,,,CIN 56,,
